geneID,geneName,X1..1,X1..2,X1..3,X2..1,X2..2,X2..3,X3..1,X3..2,X3..3,X4..1,X4..2,X4..3
ENSMUSG00000081390,Gm14538,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084830,Gm14539,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085847,Gm14540,1,8,3,6,12,8,7,0,9,9,7,4
ENSMUSG00000084265,Gm14541,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081220,Gm14542,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086762,Gm14546,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086834,Gm14547,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074417,Gm14548,351,437,463,300,425,454,331,399,411,399,398,356
ENSMUSG00000084990,Gm14549,0,1,1,0,0,0,1,0,0,0,2,0
ENSMUSG00000081324,Gm14550,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084039,Gm14551,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087491,Gm14552,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085000,Gm14553,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082799,Gm14554,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081475,Gm14558,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083755,Gm14559,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083130,Gm14560,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083030,Gm14561,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085073,Gm14562,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082175,Gm14563,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082723,Gm14564,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085635,Gm14565,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084247,Gm14566,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080896,Gm14567,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081407,Gm14568,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091556,Gm14569,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082147,Gm14570,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083845,Gm14571,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085624,Gm14573,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083484,Gm14574,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083665,Gm14575,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084287,Gm14576,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083515,Gm14577,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083098,Gm14578,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083598,Gm14579,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081856,Gm14580,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082968,Gm14581,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086704,Gm14582,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000083798,Gm14584,16,19,9,8,13,21,17,18,28,3,19,14
ENSMUSG00000081145,Gm14585,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083621,Gm14586,9,2,5,9,3,2,7,5,11,2,4,8
ENSMUSG00000081300,Gm14587,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082839,Gm14588,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083278,Gm14589,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096376,Gm14590,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083428,Gm14591,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083738,Gm14592,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084308,Gm14593,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081638,Gm14594,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094975,Gm14595,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094698,Gm14596,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079593,Gm14597,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096308,Gm14598,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081937,Gm14599,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084076,Gm14600,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081119,Gm14601,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080714,Gm14602,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081704,Gm14603,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081129,Gm14605,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080764,Gm14606,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082887,Gm14607,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084348,Gm14608,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000083499,Gm14609,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082426,Gm14610,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082660,Gm14612,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081918,Gm14613,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082966,Gm14614,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082324,Gm14615,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086177,Gm14616,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084795,Gm14617,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000087215,Gm14618,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083450,Gm14619,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083112,Gm14620,1,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000081188,Gm14621,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000081298,Gm14622,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083249,Gm14623,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081089,Gm14624,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096127,Gm14625,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084369,Gm14626,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081024,Gm14627,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081036,Gm14628,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084103,Gm14629,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081100,Gm14630,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083821,Gm14631,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073255,Gm14632,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081620,Gm14633,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085891,Gm14634,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087591,Gm14635,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073274,Gm14636,42,55,40,29,59,25,30,37,25,32,44,32
ENSMUSG00000085225,Gm14637,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082606,Gm14638,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082253,Gm14639,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084818,Gm14640,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087100,Gm14641,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086114,Gm14642,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086157,Gm14643,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080321,Gm14644,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084305,Gm14645,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084044,Gm14647,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000068014,Gm14648,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081837,Gm14649,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083982,Gm14650,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086562,Gm14651,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084158,Gm14652,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084000,Gm14653,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081551,Gm14654,0,0,0,0,2,0,0,0,1,0,1,0
ENSMUSG00000083158,Gm14655,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082168,Gm14656,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084396,Gm14657,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081269,Gm14659,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081891,Gm14660,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000067835,Gm14661,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087565,Gm14662,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083543,Gm14663,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087401,Gm14664,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082092,Gm14665,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083343,Gm14666,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083084,Gm14667,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083243,Gm14668,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080828,Gm14669,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083074,Gm14670,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083570,Gm14671,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081514,Gm14673,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082863,Gm14674,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082269,Gm14676,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081765,Gm14677,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081001,Gm14678,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082125,Gm14679,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081603,Gm14681,3,2,0,7,6,1,2,6,0,2,0,0
ENSMUSG00000081442,Gm14682,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084944,Gm14684,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067771,Gm14685,0,2,0,0,0,0,2,1,0,0,0,0
ENSMUSG00000081375,Gm14686,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083010,Gm14687,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083709,Gm14688,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079577,Gm14692,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080822,Gm14694,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081814,Gm14695,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087369,Gm14696,0,0,0,1,0,0,0,0,3,0,0,0
ENSMUSG00000086948,Gm14697,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071748,Gm14698,13,34,4,9,28,4,4,15,14,0,29,12
ENSMUSG00000083046,Gm14699,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082162,Gm14701,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087644,Gm14703,6,0,8,7,0,2,3,2,7,3,7,6
ENSMUSG00000082538,Gm14704,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086676,Gm14705,0,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000083482,Gm14706,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086104,Gm14707,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082444,Gm14709,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084831,Gm14710,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083566,Gm14711,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081061,Gm14712,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083810,Gm14713,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081697,Gm14714,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085598,Gm14715,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082824,Gm14716,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086207,Gm14717,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085808,Gm14718,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082192,Gm14719,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082713,Gm14721,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082770,Gm14722,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082337,Gm14723,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083119,Gm14724,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082652,Gm14725,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080843,Gm14726,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083747,Gm14727,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082083,Gm14728,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083784,Gm14729,0,0,0,0,0,0,0,3,0,0,0,0
ENSMUSG00000082262,Gm14730,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082822,Gm14731,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081464,Gm14732,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083944,Gm14733,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081471,Gm14735,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082657,Gm14736,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082913,Gm14739,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083877,Gm14740,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083587,Gm14741,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085973,Gm14742,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079519,Gm14743,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079522,Gm14744,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082865,Gm14745,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081358,Gm14746,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085610,Gm14747,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082842,Gm14748,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083927,Gm14749,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082635,Gm14750,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083067,Gm14751,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081881,Gm14752,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081781,Gm14753,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083637,Gm14754,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082288,Gm14755,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080193,Gm14756,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082910,Gm14758,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081221,Gm14760,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081452,Gm14761,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078314,Gm14762,7,2,1,4,0,5,0,3,8,5,0,1
ENSMUSG00000087232,Gm14764,0,0,0,0,0,0,0,0,0,5,1,2
ENSMUSG00000083839,Gm14765,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084340,Gm14766,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081933,Gm14767,3,1,3,1,0,2,0,1,0,0,0,1
ENSMUSG00000083444,Gm14768,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081583,Gm14769,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084281,Gm14770,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081379,Gm14771,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080266,Gm14772,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000059972,Gm14773,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081424,Gm14774,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083779,Gm14775,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083421,Gm14776,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080155,Gm14777,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083207,Gm14780,2,3,5,1,4,9,0,1,2,9,11,0
ENSMUSG00000064129,Gm14781,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082807,Gm14782,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083926,Gm14783,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084269,Gm14784,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083955,Gm14785,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082832,Gm14786,0,3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080863,Gm14787,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081235,Gm14788,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083114,Gm14790,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082311,Gm14791,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084355,Gm14792,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082595,Gm14793,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081673,Gm14794,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083058,Gm14795,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081458,Gm14796,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081033,Gm14797,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087640,Gm14798,9,2,4,2,5,2,1,3,3,6,1,6
ENSMUSG00000082404,Gm14799,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081135,Gm14800,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083972,Gm14802,0,3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082397,Gm14803,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081628,Gm14804,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083597,Gm14805,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080283,Gm14806,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080298,Gm14807,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085553,Gm14808,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085053,Gm14809,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083603,Gm14810,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082933,Gm14811,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073051,Gm14812,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082549,Gm14813,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081397,Gm14815,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082505,Gm14816,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085669,Gm14817,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000073245,Gm14819,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087193,Gm14820,2,0,1,4,7,4,14,15,7,9,4,0
ENSMUSG00000080910,Gm14821,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083049,Gm14822,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081976,Gm14823,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083744,Gm14824,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084214,Gm14825,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082759,Gm14826,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084904,Gm14827,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080813,Gm14828,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083936,Gm14829,0,2,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000081418,Gm14830,0,2,1,2,0,0,3,0,0,0,0,0
ENSMUSG00000080887,Gm14831,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082907,Gm14832,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081131,Gm14833,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082630,Gm14834,12,7,4,9,4,3,0,2,4,4,18,10
ENSMUSG00000082172,Gm14835,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080898,Gm14836,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083775,Gm14837,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081567,Gm14838,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081716,Gm14839,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083414,Gm14840,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081986,Gm14841,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083781,Gm14842,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083897,Gm14843,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082729,Gm14845,0,0,0,0,0,1,0,1,0,0,0,0
ENSMUSG00000084271,Gm14846,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080886,Gm14847,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083805,Gm14848,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000081807,Gm14849,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000082618,Gm14852,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079965,Gm14853,0,0,2,0,0,0,0,0,0,0,0,0
ENSMUSG00000082275,Gm14854,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084376,Gm14855,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081081,Gm14856,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081289,Gm14857,0,0,0,0,0,0,0,4,0,0,0,0
ENSMUSG00000085568,Gm14858,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081263,Gm14859,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082812,Gm14860,4,1,0,1,1,2,0,0,0,0,0,0
ENSMUSG00000083502,Gm14861,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079694,Gm14862,0,1,2,1,4,3,0,7,2,0,0,0
ENSMUSG00000083608,Gm14863,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080050,Gm14864,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000082222,Gm14865,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085314,Gm14866,0,0,0,0,1,3,0,0,0,3,0,0
ENSMUSG00000080733,Gm14867,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000081681,Gm14868,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083210,Gm14869,9,2,4,1,7,10,0,1,1,14,8,4
ENSMUSG00000081748,Gm14870,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082492,Gm14871,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083263,Gm14874,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083213,Gm14875,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084219,Gm14876,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082174,Gm14877,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083432,Gm14878,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081395,Gm14879,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080841,Gm14880,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082939,Gm14881,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083063,Gm14882,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081271,Gm14883,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081529,Gm14884,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082680,Gm14885,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081211,Gm14886,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000083366,Gm14887,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081209,Gm14890,0,0,0,1,0,1,0,0,0,0,0,0
ENSMUSG00000081341,Gm14891,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080825,Gm14892,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083605,Gm14893,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081354,Gm14894,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081978,Gm14895,4,2,0,0,0,0,0,2,2,0,2,0
ENSMUSG00000082567,Gm14896,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081160,Gm14897,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082546,Gm14898,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082752,Gm14899,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083037,Gm14900,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081806,Gm14901,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086736,Gm14902,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083663,Gm14903,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084053,Gm14904,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083452,Gm14905,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081124,Gm14906,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083352,Gm14907,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083818,Gm14908,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081268,Gm14909,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083031,Gm14910,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083602,Gm14911,0,0,0,0,0,0,0,0,0,0,0,0
